#Timeval(sec), EMA_ReqSize(B), EMA_IAT(ms), SQ_Length(B), Bandwidth(B/s), EMA_RTT(ms), BT_State, WFD_State
109.162330, 243, 23.209, 0, 4315, 13.765, 1, 2
109.412567, 243, 23.185, 0, 4315, 13.765, 1, 2
109.662829, 243, 23.193, 0, 4315, 13.765, 1, 2
109.913099, 243, 23.164, 0, 4315, 13.765, 1, 2
110.163353, 243, 23.313, 0, 4315, 13.765, 1, 2
110.413609, 243, 23.204, 0, 6472, 174.855, 1, 2
110.663901, 243, 23.165, 0, 4314, 174.855, 1, 2
110.914185, 243, 23.010, 0, 4315, 174.855, 1, 2
111.164451, 243, 23.185, 0, 4315, 174.855, 2, 0
111.414707, 243, 23.185, 0, 0, 174.855, 2, 0
111.664983, 243, 23.672, 0, 4315, 174.855, 2, 0
111.915193, 243, 29.805, 0, 4316, 174.855, 2, 0
112.165384, 243, 22.601, 0, 4316, 174.855, 2, 0
112.415688, 243, 23.067, 0, 4314, 174.855, 2, 0
112.666014, 243, 23.303, 0, 4315, 174.855, 2, 0
112.916262, 243, 23.342, 0, 4315, 174.855, 2, 0
113.166449, 36, 39.007, 0, 6475, 174.855, 2, 3
113.416686, 241, 19.639, 0, 6472, 174.855, 2, 3
113.666993, 243, 23.446, 0, 4314, 174.855, 2, 0
113.917287, 243, 23.403, 0, 4315, 174.855, 2, 0
114.167516, 243, 23.145, 0, 4315, 174.855, 2, 0
114.417827, 243, 23.364, 0, 4314, 174.855, 2, 0
114.668110, 243, 23.400, 0, 4314, 174.855, 2, 0
114.918445, 243, 23.360, 0, 4314, 174.855, 2, 0
115.168750, 243, 23.093, 0, 4315, 174.855, 2, 0
115.418982, 244, 23.778, 0, 4315, 174.855, 2, 0
115.669243, 243, 23.300, 0, 4315, 174.855, 2, 0
115.919529, 243, 23.594, 0, 4315, 174.855, 2, 0
116.169795, 243, 22.812, 0, 4315, 174.855, 2, 0
116.420097, 243, 25.187, 0, 4315, 174.855, 2, 0
116.670321, 243, 21.310, 0, 6474, 67.224, 2, 0
116.920552, 243, 23.221, 0, 4315, 67.224, 2, 0
117.170842, 243, 23.243, 0, 4315, 67.224, 2, 0
117.421080, 243, 23.074, 0, 4315, 67.224, 2, 0
117.671366, 243, 23.409, 0, 4315, 67.224, 2, 0
117.921681, 243, 23.172, 0, 4314, 67.224, 2, 0
118.171904, 243, 23.611, 0, 4315, 67.224, 2, 0
118.422192, 244, 23.695, 0, 4315, 67.224, 2, 0
118.672413, 243, 23.615, 0, 4316, 67.224, 2, 0
118.922664, 243, 23.886, 0, 4315, 67.224, 2, 0
119.172883, 243, 23.125, 0, 4316, 67.224, 2, 0
119.423090, 243, 23.255, 0, 4316, 67.224, 2, 0
119.673356, 243, 23.302, 0, 4315, 67.224, 2, 0
119.923643, 243, 23.270, 0, 4315, 67.224, 2, 0
120.173879, 243, 23.409, 0, 4315, 67.224, 2, 0
120.424114, 243, 23.482, 0, 4315, 67.224, 2, 0
120.674361, 243, 23.721, 0, 4315, 67.224, 2, 0
120.924608, 243, 23.741, 0, 4315, 67.224, 2, 0
121.174892, 243, 23.182, 0, 4315, 67.224, 2, 0
121.425119, 243, 23.564, 0, 4316, 67.224, 2, 0
121.675364, 243, 23.493, 0, 4315, 67.224, 2, 0
121.925653, 243, 23.175, 0, 4315, 67.224, 2, 0
122.175876, 243, 23.318, 0, 4316, 67.224, 2, 0
122.426139, 243, 23.581, 0, 4315, 67.224, 2, 0
122.676349, 243, 23.696, 0, 4316, 67.224, 2, 0
122.926609, 243, 23.332, 0, 6472, 32.750, 2, 0
123.176897, 243, 23.368, 0, 4315, 32.750, 2, 0
123.427151, 243, 23.287, 0, 4315, 32.750, 2, 0
123.677418, 244, 23.665, 0, 4315, 32.750, 2, 0
123.927658, 243, 23.191, 0, 4315, 32.750, 2, 0
124.177909, 243, 23.469, 0, 4315, 32.750, 2, 0
124.428172, 243, 23.548, 0, 4315, 32.750, 2, 0
124.678394, 243, 23.519, 0, 4316, 32.750, 2, 0
124.928642, 243, 23.307, 0, 4315, 32.750, 2, 0
125.178853, 243, 23.318, 0, 4316, 32.750, 2, 0
125.429099, 243, 23.388, 0, 4315, 32.750, 2, 0
125.679386, 243, 23.298, 0, 4314, 32.750, 2, 0
125.929690, 243, 23.329, 0, 4315, 32.750, 2, 0
126.179914, 243, 23.375, 0, 4316, 32.750, 2, 0
126.430162, 243, 23.446, 0, 4315, 32.750, 2, 0
126.680378, 243, 23.423, 0, 4316, 32.750, 2, 0
126.930651, 243, 23.412, 0, 4315, 32.750, 2, 0
127.180912, 243, 23.276, 0, 4315, 32.750, 2, 0
127.431142, 243, 23.344, 0, 4316, 32.750, 2, 0
127.681354, 243, 23.260, 0, 4315, 32.750, 2, 0
127.931640, 243, 23.349, 0, 4315, 32.750, 2, 0
128.181863, 243, 23.461, 0, 4316, 32.750, 2, 0
128.432124, 243, 23.310, 0, 4315, 32.750, 2, 0
128.682352, 243, 23.398, 0, 4315, 32.750, 2, 0
128.932584, 243, 23.481, 0, 4315, 32.750, 2, 0
129.182849, 243, 23.413, 0, 4315, 32.750, 2, 0
129.433122, 243, 23.443, 0, 6472, 52.321, 2, 0
129.683378, 243, 23.304, 0, 4315, 52.321, 2, 0
129.933596, 243, 23.304, 0, 0, 52.321, 2, 0
130.183824, 243, 21.249, 0, 8631, 52.321, 2, 0
130.434084, 243, 23.339, 0, 4315, 52.321, 2, 0
130.684334, 243, 23.411, 0, 4315, 52.321, 2, 0
130.934607, 243, 23.362, 0, 4315, 52.321, 2, 0
131.184820, 243, 23.423, 0, 4316, 52.321, 2, 0
131.435028, 243, 23.445, 0, 4316, 52.321, 2, 0
131.685308, 243, 23.445, 0, 0, 52.321, 2, 0
131.935595, 243, 23.480, 0, 4315, 52.321, 2, 0
132.185861, 243, 23.424, 0, 4315, 52.321, 2, 0
132.436072, 243, 23.407, 0, 4316, 52.321, 2, 0
132.686282, 243, 23.458, 0, 4316, 52.321, 2, 0
132.936612, 243, 23.817, 0, 4314, 52.321, 2, 0
133.186901, 243, 22.772, 0, 4315, 52.321, 2, 0
133.437122, 243, 23.382, 0, 4316, 52.321, 2, 0
133.687332, 243, 24.142, 0, 4315, 52.321, 2, 0
133.937632, 243, 24.017, 0, 4315, 52.321, 2, 0
134.187865, 243, 23.829, 0, 4315, 52.321, 2, 0
134.438149, 243, 24.068, 0, 4315, 52.321, 2, 0
134.688369, 243, 23.453, 0, 4316, 52.321, 2, 0
134.938589, 243, 23.433, 0, 4315, 52.321, 2, 0
135.188875, 243, 23.457, 0, 4315, 52.321, 2, 0
135.439107, 243, 23.638, 0, 4315, 52.321, 2, 0
135.689393, 243, 23.123, 0, 6472, 81.047, 2, 0
135.939627, 243, 23.456, 0, 4315, 81.047, 2, 0
136.189891, 243, 23.436, 0, 4315, 81.047, 2, 0
136.440180, 243, 23.416, 0, 4315, 81.047, 2, 0
136.690417, 243, 24.303, 0, 4315, 81.047, 2, 0
136.940679, 243, 23.276, 0, 4315, 81.047, 2, 0
137.190888, 243, 23.260, 0, 4316, 81.047, 2, 0
137.441122, 243, 23.324, 0, 4315, 81.047, 2, 0
137.691390, 243, 23.481, 0, 4315, 81.047, 2, 0
137.941672, 243, 25.187, 0, 4315, 81.047, 2, 0
138.191895, 243, 25.307, 0, 4316, 81.047, 2, 0
138.442101, 243, 23.812, 0, 4316, 81.047, 2, 0
138.692310, 243, 23.513, 0, 4316, 81.047, 2, 0
138.942571, 243, 23.336, 0, 4315, 81.047, 2, 0
139.192853, 243, 23.369, 0, 4315, 81.047, 2, 0
139.443070, 243, 33.423, 0, 4316, 81.047, 2, 0
139.693278, 243, 22.633, 0, 4316, 81.047, 2, 0
139.943563, 243, 23.505, 0, 4315, 81.047, 2, 0
140.193800, 241, 3.225, 0, 21579, 81.047, 2, 0
140.444060, 1448, 0.229, 721980, 125149, 39.688, 2, 0
140.694319, 1448, 0.277, 2000160, 0, 39.688, 2, 0
140.944594, 1448, 0.298, 3349620, 51782, 39.688, 2, 0
141.194852, 1448, 0.265, 4577040, 110045, 610.280, 2, 0
141.445171, 1448, 0.193, 5603580, 110014, 929.876, 2, 1
141.695487, 637, 0.263, 6687900, 51774, 929.876, 2, 1
141.945809, 1448, 0.193, 7841880, 6472, 929.876, 2, 1
142.196101, 1447, 0.231, 8938620, 51777, 929.876, 2, 1
142.446391, 1448, 0.194, 10056960, 51781, 929.876, 2, 1
142.696816, 1448, 0.194, 11222280, 53907, 2313.843, 2, 1
142.947097, 587, 0.243, 12377880, 51782, 2313.843, 2, 1
143.197411, 1448, 0.215, 13570200, 21572, 2663.840, 2, 1
143.447697, 1447, 0.229, 14759280, 51780, 2663.840, 2, 1
143.697976, 587, 0.233, 15946740, 51782, 2663.840, 2, 1
143.948355, 1439, 0.339, 17101800, 0, 2663.840, 2, 1
144.198673, 587, 0.429, 18297360, 53931, 3568.702, 2, 1
144.448966, 587, 0.291, 19446480, 51779, 3568.702, 2, 1
144.699251, 587, 0.268, 20568600, 58253, 4249.623, 2, 1
144.949528, 1448, 0.778, 21700440, 51782, 4249.623, 2, 1
145.199786, 1447, 0.205, 22857660, 0, 4249.623, 2, 1
145.450075, 1448, 0.206, 24120720, 58253, 4824.866, 2, 1
145.700313, 1448, 0.220, 25314120, 0, 4824.866, 2, 1
145.950585, 587, 0.266, 26452440, 0, 4824.866, 2, 1
146.200868, 1439, 0.333, 27648000, 0, 4824.866, 2, 1
146.451154, 1447, 0.189, 28870020, 51780, 4824.866, 2, 1
146.701432, 1448, 0.286, 29909520, 0, 4824.866, 2, 1
146.951697, 1448, 0.253, 31297860, 0, 4824.866, 2, 1
147.201975, 998, 0.270, 32320620, 60411, 6439.356, 2, 1
147.452257, 1447, 0.225, 33363900, 0, 6439.356, 2, 1
147.702538, 587, 0.235, 34390440, 51782, 6439.356, 2, 1
147.952812, 1448, 0.195, 35472600, 0, 6439.356, 2, 1
148.203095, 1447, 0.225, 36494280, 0, 6439.356, 2, 1
148.453367, 1448, 0.197, 37476540, 58255, 7851.860, 2, 1
148.703646, 587, 0.406, 38710980, 0, 7851.860, 2, 1
148.953932, 587, 0.502, 39942180, 0, 7851.860, 2, 1
149.204166, 1448, 0.342, 41089680, 233064, 7851.860, 0, 2
149.454429, 587, 0.231, 42251220, 0, 7851.860, 0, 2
149.704695, 587, 0.338, 43239960, 457428, 9181.673, 0, 2
149.955039, 1448, 0.199, 44334000, 394738, 9556.808, 0, 2
150.205311, 165, 3.164, 45155340, 338749, 9787.158, 0, 2
150.455586, 55, 18.735, 45098640, 250270, 9946.752, 0, 2
150.705826, 1361, 0.973, 45290880, 144589, 10266.500, 0, 2
150.956108, 1447, 0.267, 46403820, 194180, 10486.243, 0, 2
151.206367, 998, 0.504, 47392020, 591227, 10732.537, 0, 2
151.456701, 1448, 0.292, 48629160, 368864, 10975.952, 0, 2
151.707000, 1448, 0.201, 49773420, 565170, 11221.642, 0, 2
151.957479, 1448, 0.188, 50761080, 700771, 11355.968, 0, 2
152.207757, 1448, 0.205, 51769800, 817733, 11591.132, 3, 2
152.458011, 1361, 1.287, 52702920, 172624, 11782.584, 3, 2
152.708301, 1447, 0.212, 53640900, 321463, 11984.468, 3, 2
152.961342, 1448, 0.243, 54414720, 659402, 12301.940, 3, 2
153.211616, 1448, 0.195, 54693900, 3580514, 12402.690, 0, 2
153.462021, 1448, 0.353, 54709020, 4761045, 12447.471, 0, 2
153.712359, 1448, 0.216, 54724680, 4760664, 12447.852, 0, 2
153.962670, 587, 0.350, 54515700, 5427590, 12387.668, 0, 2
154.212974, 1448, 0.229, 54227880, 5264083, 12389.203, 0, 2
154.463245, 1448, 0.233, 53895780, 4770760, 12414.052, 0, 2
154.713511, 587, 0.252, 53686260, 4602345, 12404.674, 0, 2
154.963804, 1448, 0.207, 53720280, 4269668, 12362.472, 0, 2
155.214080, 1447, 0.230, 53807760, 4847528, 12367.908, 0, 2
155.464462, 1448, 0.221, 53429220, 5023526, 12366.341, 0, 2
155.714741, 587, 0.222, 53285580, 4932294, 12362.539, 0, 2
155.965034, 1448, 0.396, 53033400, 5300228, 12341.648, 0, 2
156.215413, 587, 0.233, 52816320, 5250195, 12319.692, 0, 2
156.465765, 1448, 0.284, 52799040, 4801073, 12358.303, 0, 2
156.716048, 1448, 0.251, 52692660, 4876468, 12375.421, 0, 2
156.966326, 587, 0.377, 52337340, 5309771, 12392.680, 0, 2
157.216627, 1447, 0.223, 52489620, 3687000, 12438.445, 0, 2
157.466920, 1361, 1.161, 51742260, 3238170, 12517.117, 0, 2
157.717228, 1361, 1.161, 51025140, 2929295, 12614.660, 0, 2
157.967580, 1361, 1.161, 50137380, 3609039, 12674.532, 0, 2
158.218442, 1361, 1.161, 49291740, 3441053, 12759.447, 0, 2
158.468961, 1361, 1.161, 48337560, 3892016, 12804.875, 0, 2
158.719257, 1361, 1.161, 47265120, 4371002, 12830.396, 0, 2
158.969574, 1361, 1.161, 46222380, 4245460, 12851.136, 0, 2
159.220290, 1361, 1.161, 45017640, 4905103, 12839.875, 0, 2
159.470783, 1361, 1.161, 43948980, 4351515, 12868.067, 0, 2
159.721065, 1448, 0.230, 42986700, 4565647, 12892.197, 0, 2
159.971335, 1448, 0.283, 43243200, 4237696, 12952.062, 0, 2
160.221634, 587, 0.242, 43218900, 4336395, 12939.380, 0, 2
160.471901, 587, 0.245, 42942960, 4727506, 12886.265, 0, 2
160.722390, 1448, 0.255, 42988860, 3802819, 12944.968, 0, 2
160.972653, 587, 0.345, 43176240, 4201083, 12930.132, 0, 2
161.222930, 587, 0.297, 43253460, 4401452, 12928.142, 0, 2
161.473199, 1448, 0.286, 43382520, 4347773, 12930.541, 0, 2
161.723521, 1448, 0.228, 43711920, 3399627, 13019.373, 0, 2
161.974046, 1448, 0.860, 43997040, 2441959, 13089.482, 0, 2
162.226040, 1447, 0.309, 44546220, 1718666, 13206.694, 0, 2
162.476343, 587, 0.259, 45235800, 1339863, 13368.707, 0, 2
162.726648, 1448, 0.195, 46007460, 1108882, 13480.461, 0, 2
162.976934, 1361, 1.323, 46874160, 1018350, 13808.864, 0, 2
163.227208, 1448, 0.254, 47595060, 1931083, 13830.986, 0, 2
163.477487, 1361, 1.495, 48362940, 1162946, 14056.512, 0, 2
163.727782, 1448, 0.230, 49102740, 1201706, 14220.086, 0, 2
163.978071, 587, 0.271, 49826340, 1089535, 14416.351, 0, 2
164.228343, 998, 0.237, 50726520, 601989, 14733.559, 0, 2
164.478640, 1447, 0.244, 51631020, 506997, 14850.742, 0, 2
164.728904, 587, 0.290, 52277400, 1221274, 15119.714, 0, 2
164.979175, 587, 0.257, 53019900, 1165108, 15259.348, 0, 2
165.229449, 587, 0.303, 53741340, 1182398, 15499.198, 0, 2
165.479706, 1448, 0.248, 54326160, 1696029, 15660.840, 0, 2
165.729995, 587, 0.267, 54259200, 4254176, 15700.055, 0, 2
165.980291, 1448, 0.331, 54052920, 4744621, 15190.607, 0, 2
166.230577, 1448, 0.247, 53857440, 5003356, 15191.792, 0, 2
166.480881, 998, 0.464, 53639280, 5132419, 15149.868, 0, 2
166.731157, 1448, 0.240, 53514000, 4912321, 15180.760, 0, 2
166.981491, 1448, 0.230, 53211600, 5337310, 15250.234, 0, 2
167.231813, 1448, 0.216, 53393040, 3703948, 15316.484, 0, 2
167.482072, 1448, 0.192, 53777520, 3269025, 15398.195, 0, 2
167.732386, 1448, 0.196, 54110160, 3724285, 15449.270, 0, 2
167.982759, 1448, 0.192, 54329400, 3449934, 15489.664, 0, 2
168.233032, 1448, 0.236, 54591300, 4270011, 15460.713, 0, 2
168.483298, 1448, 0.377, 54826200, 4259273, 15443.134, 0, 2
168.733571, 1448, 0.237, 55042200, 3944172, 15478.870, 0, 2
168.988708, 1448, 0.224, 54660960, 5308207, 15452.309, 0, 2
169.238986, 1447, 0.217, 54736560, 4440395, 15490.315, 0, 2
169.489240, 1447, 0.251, 55105380, 3376968, 15551.150, 0, 2
169.739507, 165, 3.437, 54920160, 4394996, 15539.130, 0, 2
169.989837, 54, 16.063, 53818560, 4506847, 15473.729, 0, 2
170.240242, 587, 0.231, 53202420, 4018822, 15472.488, 0, 2
170.490551, 1448, 0.272, 53319600, 3950394, 15473.418, 0, 2
170.740826, 1448, 0.271, 53584200, 4246259, 15541.852, 0, 2
170.991138, 1448, 0.196, 54054000, 3611303, 15541.578, 0, 2
171.241412, 1448, 0.240, 54467100, 2884735, 15631.262, 0, 2
171.491680, 587, 0.305, 54528660, 3448052, 15687.885, 0, 2
171.741950, 1447, 0.320, 54312120, 4032667, 15702.247, 0, 2
171.992220, 1448, 0.321, 54408240, 4164286, 15702.262, 0, 2
172.242504, 1448, 0.185, 54547560, 4252545, 15749.338, 0, 2
172.492774, 587, 0.279, 54638820, 4136232, 15750.899, 0, 2
172.743063, 1448, 0.267, 54678240, 3874884, 15741.645, 0, 2
172.993349, 1448, 0.219, 54499500, 4494156, 15767.001, 0, 2
173.243618, 1448, 0.224, 54717660, 3221413, 13400.366, 0, 2
173.493916, 1448, 0.244, 54899640, 3375147, 13445.956, 0, 2
173.744291, 1448, 0.204, 55014120, 4034600, 13478.619, 0, 2
174.4897, 1293, 0.282, 55082160, 3887232, 13456.892, 0, 2
174.255163, 1448, 0.494, 55288440, 3812678, 13488.855, 0, 2
174.505434, 587, 0.269, 55528740, 3747483, 13520.946, 0, 2
174.755863, 587, 0.273, 55415340, 5018201, 13523.331, 0, 2
175.6135, 242, 0.420, 55378620, 4207421, 13600.367, 0, 2
175.256405, 1448, 0.261, 55518480, 4066686, 13618.408, 0, 2
175.506712, 1361, 1.028, 55590300, 4250523, 13583.563, 0, 2
175.756991, 587, 0.248, 55469880, 4751037, 13545.170, 0, 2
176.7262, 587, 0.327, 55683180, 3253726, 13563.842, 0, 2
176.257546, 587, 0.310, 55555200, 4563252, 13559.606, 0, 2
176.507817, 1448, 0.211, 55801980, 3301221, 13627.584, 0, 2
176.758219, 1447, 0.238, 55572480, 4364786, 13638.565, 0, 2
177.8499, 1447, 0.922, 55489320, 4231020, 13667.975, 0, 2
177.258777, 1447, 0.207, 55549260, 3995796, 13704.337, 0, 2
177.509074, 587, 0.299, 55860300, 3580601, 13710.227, 0, 2
177.759434, 1448, 0.206, 55885140, 4227766, 13700.094, 0, 2
178.9877, 1448, 0.223, 55851660, 4407951, 13717.318, 0, 2
178.260264, 587, 0.350, 55719360, 4311183, 13709.332, 0, 2
178.510535, 1448, 0.199, 55941300, 3715476, 13712.977, 0, 2
178.760810, 587, 0.366, 55948320, 4395120, 13735.543, 0, 2
179.20294, 587, 0.286, 56260980, 3398359, 13768.027, 0, 2
179.270568, 1448, 0.330, 56852820, 2895546, 13821.076, 0, 2
179.521007, 1447, 0.192, 57239460, 3416560, 13876.954, 0, 2
179.771525, 1447, 0.259, 57693600, 3083313, 13914.546, 0, 2
180.21898, 587, 0.230, 57771360, 4201438, 13928.397, 0, 2
180.272169, 1447, 0.199, 58138560, 3411275, 13945.410, 0, 2
180.522570, 1448, 0.181, 58377780, 3469472, 13977.767, 0, 2
180.772879, 163, 3.801, 58069980, 4791609, 13963.481, 0, 2
181.23220, 54, 19.363, 57101220, 3966591, 13974.053, 0, 2
181.273535, 1448, 0.203, 56696760, 4231020, 13992.901, 0, 2
181.523919, 1448, 0.244, 57160620, 3547736, 14064.089, 0, 2
181.774194, 587, 0.360, 57466260, 4002410, 14117.974, 0, 2
182.24475, 1439, 0.366, 57690900, 3661391, 14155.447, 0, 2
182.274844, 1448, 0.230, 57756780, 3387127, 14225.132, 0, 2
182.525243, 587, 0.357, 57784860, 4326643, 14300.877, 0, 2
182.775587, 1448, 0.287, 58090500, 3392196, 14363.594, 0, 2
183.25995, 1448, 0.213, 58290840, 4485419, 14392.143, 0, 2
183.276269, 1447, 0.201, 58310820, 4658315, 14392.626, 0, 2
183.526577, 1448, 0.200, 58520340, 4111910, 14436.477, 0, 2
183.776877, 1448, 0.434, 58930740, 3224453, 14458.902, 0, 2
184.27249, 587, 0.238, 58746060, 4745697, 14468.778, 0, 2
184.277791, 1448, 0.395, 58897260, 3677384, 14056.269, 0, 2
184.528068, 1448, 0.382, 59383260, 3540692, 14095.660, 0, 2
184.778341, 1447, 0.218, 59516100, 4246158, 14134.128, 0, 2
185.28627, 1448, 0.292, 59886540, 3590189, 14226.442, 0, 2
185.278888, 1448, 0.342, 59976720, 4531251, 14270.624, 0, 2
185.529173, 1447, 0.233, 59901660, 4287015, 14310.903, 0, 2
185.779445, 1448, 0.264, 59888700, 4563471, 14224.885, 0, 2
186.29712, 1448, 0.530, 60021540, 3739256, 14180.328, 0, 2
186.280005, 1448, 0.293, 60052320, 4071841, 14223.876, 0, 2
186.530367, 1448, 0.271, 60269400, 3504027, 14306.926, 0, 2
186.780637, 998, 0.325, 60407100, 3978743, 14350.444, 0, 2
187.30911, 1447, 0.456, 60455700, 3933383, 14399.649, 0, 2
187.281192, 1448, 0.508, 61071840, 2360387, 14424.846, 0, 2
187.531457, 1448, 0.278, 61517880, 3788942, 14451.908, 0, 2
187.781787, 1448, 0.263, 61899660, 3887204, 14468.182, 0, 2
188.32054, 1448, 0.307, 62074080, 4692949, 14399.972, 0, 2
188.282420, 1447, 0.289, 61777080, 4949952, 14420.739, 0, 2
188.532701, 587, 0.492, 61668540, 4307575, 14389.436, 0, 2
188.783043, 1447, 0.268, 61602120, 4351915, 14463.520, 0, 2
189.33318, 1447, 0.222, 61611300, 3995907, 14477.449, 0, 2
189.373062, 1448, 0.234, 61717140, 4032400, 14501.910, 0, 2
189.623366, 1361, 1.184, 61912620, 3307218, 14538.151, 0, 2
189.873785, 1447, 0.320, 61981200, 4009980, 14584.686, 0, 2
190.124109, 1448, 0.245, 62145360, 3691846, 14644.360, 0, 2
190.374379, 587, 0.286, 62363520, 3324004, 14705.268, 0, 2
190.624754, 1448, 0.788, 62358660, 3643788, 14714.942, 0, 2
190.875025, 998, 0.473, 61959600, 5256125, 14664.434, 0, 2
191.125290, 587, 0.315, 61903440, 3663766, 14719.253, 0, 2
191.375560, 587, 0.400, 61984980, 3331188, 14785.841, 0, 2
191.625868, 242, 13.673, 61583760, 2927723, 14791.290, 0, 2
191.876143, 243, 23.023, 60779700, 3292537, 14791.652, 0, 2
192.126416, 243, 23.023, 59779080, 4079398, 14817.837, 0, 2
192.376761, 243, 23.516, 58736340, 4247725, 14857.626, 0, 2
192.627056, 243, 23.506, 57828060, 3712976, 14879.606, 0, 2
192.877403, 243, 23.348, 56871180, 3923610, 14831.458, 0, 2
193.127696, 243, 23.111, 55669680, 4906425, 14746.291, 0, 2
193.378084, 243, 23.247, 54383400, 5214524, 14806.616, 0, 2
193.628365, 243, 23.535, 53391420, 4038980, 14842.474, 0, 2
193.878654, 243, 23.071, 52344360, 4280559, 14856.342, 0, 2
194.128943, 243, 23.495, 51354540, 4038801, 14898.252, 0, 2
194.556095, 243, 23.549, 49555800, 4299519, 14973.315, 0, 2
194.806408, 243, 23.416, 48622680, 3797789, 15049.147, 0, 2
195.56827, 243, 23.547, 47763540, 3513285, 15073.360, 0, 2
195.307157, 243, 23.498, 46664100, 4472527, 15135.262, 0, 2
195.557481, 243, 23.584, 45818460, 3457970, 15181.142, 0, 2
195.807769, 243, 23.669, 44843220, 3967716, 15228.703, 0, 2
196.58073, 243, 23.365, 44113140, 2994091, 14842.379, 0, 2
196.308408, 243, 23.469, 43122240, 4038543, 14920.509, 0, 2
196.558716, 243, 23.215, 42463440, 2698835, 15014.745, 0, 2
196.809000, 243, 23.267, 41683140, 3199632, 15098.332, 0, 2
197.59292, 243, 23.383, 40497300, 4809022, 15162.732, 0, 2
197.309641, 243, 23.335, 39502620, 4054150, 15200.492, 0, 2
197.560029, 243, 23.788, 38789820, 2911911, 15194.402, 0, 2
197.810379, 243, 24.031, 37690380, 4466606, 15270.327, 0, 2
198.60742, 243, 23.440, 36829620, 3525055, 15294.088, 0, 2
198.311097, 243, 23.604, 35823060, 4097295, 15364.343, 0, 2
198.561448, 243, 23.400, 34884540, 3842364, 15396.466, 0, 2
198.811742, 243, 23.509, 33842880, 4248094, 15419.162, 0, 2
199.62182, 243, 23.424, 32853600, 4031653, 15466.406, 0, 2
199.312499, 243, 24.582, 31945320, 3695821, 15559.781, 0, 2
199.562797, 243, 23.893, 30953340, 4038652, 15582.216, 0, 2
199.813268, 243, 24.152, 30069360, 3608498, 15620.863, 0, 2
200.63585, 243, 23.807, 29336580, 2998849, 15687.804, 0, 2
200.313878, 243, 23.843, 28342440, 4060393, 15741.234, 0, 2
200.564192, 243, 29.990, 27476280, 3537546, 15798.015, 0, 2
200.814516, 243, 17.485, 26433540, 4252324, 15840.392, 0, 2
201.64812, 243, 23.522, 25326540, 4500413, 15901.736, 0, 2
201.315137, 243, 23.534, 24655860, 2746131, 15980.210, 0, 2
201.565426, 243, 23.688, 23729760, 3782090, 15989.984, 0, 2
201.815781, 243, 23.405, 23039100, 2827756, 16003.676, 0, 2
202.66070, 244, 23.712, 22565520, 1984999, 16029.991, 0, 2
202.316333, 243, 23.456, 22091400, 1928986, 16168.449, 0, 2
202.566649, 243, 23.473, 21705840, 1576972, 16339.960, 0, 2
202.816927, 243, 23.498, 21292740, 1691518, 16485.668, 0, 2
203.67209, 244, 25.141, 21025440, 1087399, 16706.098, 0, 2
203.317505, 243, 22.992, 20728980, 1221186, 16708.867, 0, 2
203.567769, 244, 23.355, 20392560, 1374429, 17016.496, 0, 2
203.818046, 243, 23.338, 19987020, 1657076, 17117.697, 0, 2
204.68312, 243, 23.481, 19692720, 1193210, 17301.613, 0, 2
204.318583, 243, 23.401, 19564200, 537235, 17583.336, 0, 2
204.568873, 243, 23.225, 19374660, 776733, 17716.580, 0, 2
204.828044, 243, 23.997, 19119240, 1010521, 17950.152, 0, 2
205.78321, 243, 22.591, 18631080, 1991361, 18142.363, 0, 2
205.328617, 243, 23.400, 18313560, 1296629, 18313.180, 0, 2
205.578907, 243, 23.541, 17298360, 4146708, 18327.021, 0, 2
205.829192, 243, 24.036, 16162740, 4625785, 18377.389, 0, 2
206.79476, 243, 23.590, 14997960, 4737845, 18453.691, 0, 2
206.329775, 243, 23.872, 13808880, 4852095, 18474.312, 0, 2
206.580068, 243, 23.593, 12739680, 4366756, 18500.645, 0, 2
206.830357, 243, 25.490, 11497140, 5035839, 18519.422, 0, 2
207.80648, 243, 22.468, 10559700, 3813876, 18560.045, 0, 2
207.330984, 243, 24.058, 9714060, 3446757, 18596.760, 0, 2
207.581321, 243, 23.987, 8653500, 4330235, 18575.416, 0, 2
207.831605, 243, 23.728, 7678800, 3974316, 18601.344, 0, 2
208.81874, 243, 23.728, 6582600, 4455373, 18616.896, 0, 2
208.332511, 243, 23.826, 5871420, 2907892, 18662.840, 0, 2
208.582867, 243, 23.762, 4942620, 3792789, 18686.418, 0, 2
208.833157, 243, 24.010, 3973320, 3946149, 18729.000, 0, 2
209.83727, 243, 23.886, 3060180, 3725833, 18743.189, 0, 2
209.334145, 243, 23.563, 2204820, 3486905, 18791.918, 0, 2
209.584432, 243, 23.634, 1447200, 3098128, 18801.666, 0, 2
209.834740, 243, 23.457, 542160, 3689112, 18786.383, 0, 2
210.85162, 243, 23.588, 0, 2249082, 18780.463, 0, 2
210.335445, 243, 24.051, 0, 51780, 5937.183, 0, 2
210.585722, 243, 23.920, 0, 4315, 5937.183, 0, 2
210.835978, 243, 23.910, 0, 4315, 5937.183, 0, 2
211.86268, 243, 23.729, 0, 4314, 5937.183, 0, 2
211.336591, 243, 23.797, 0, 4314, 5937.183, 0, 2
211.586815, 243, 23.418, 0, 6474, 607.760, 0, 2
211.837041, 243, 23.102, 0, 4316, 607.760, 0, 2
212.87267, 244, 23.303, 0, 4316, 607.760, 0, 2
