#Timeval(sec), EMA_ReqSize(B), EMA_IAT(ms), SQ_Length(B), Bandwidth(B/s), EMA_RTT(ms), BT_State, WFD_State
110.357697, 243, 23.622, 0, 4316, 24.658, 2, 0
110.607895, 243, 29.842, 0, 4316, 24.658, 2, 0
110.858176, 243, 22.613, 0, 4315, 24.658, 2, 0
111.108409, 243, 23.059, 0, 4316, 24.658, 2, 0
111.358625, 243, 23.219, 0, 4316, 24.658, 2, 0
111.608774, 243, 23.314, 0, 4317, 24.658, 2, 0
111.858924, 241, 21.371, 0, 6476, 24.658, 2, 3
112.109219, 243, 23.479, 0, 6471, 24.658, 2, 0
112.359458, 243, 23.399, 0, 142217, 24.658, 2, 0
112.609764, 243, 23.319, 0, 140789, 24.658, 2, 0
112.859940, 243, 23.171, 0, 140936, 24.658, 2, 0
113.110155, 243, 23.171, 0, 0, 24.658, 2, 0
113.360367, 243, 23.337, 0, 0, 24.658, 2, 0
113.610676, 243, 23.376, 0, 0, 24.658, 2, 0
113.860892, 243, 23.322, 0, 0, 24.658, 2, 0
114.111096, 243, 23.055, 0, 0, 24.658, 2, 0
114.361300, 244, 23.780, 0, 0, 24.658, 2, 0
114.611516, 243, 23.240, 0, 0, 24.658, 2, 0
114.861760, 243, 23.580, 0, 0, 24.658, 2, 0
115.111939, 243, 22.844, 0, 0, 24.658, 2, 0
115.362116, 243, 25.146, 0, 0, 24.658, 2, 0
115.612321, 243, 21.335, 0, 0, 51.474, 2, 0
115.862494, 243, 23.190, 0, 0, 51.474, 2, 0
116.112697, 243, 23.231, 0, 0, 51.474, 2, 0
116.362876, 243, 23.060, 0, 0, 51.474, 2, 0
116.613078, 243, 23.391, 0, 0, 51.474, 2, 0
116.863286, 243, 23.168, 0, 0, 51.474, 2, 0
117.113512, 243, 23.637, 0, 0, 51.474, 2, 0
117.363709, 244, 23.648, 0, 0, 51.474, 2, 0
117.613881, 243, 23.556, 0, 0, 51.474, 2, 0
117.864077, 243, 23.921, 0, 0, 51.474, 2, 0
118.114279, 243, 23.101, 0, 0, 51.474, 2, 0
118.364488, 243, 23.223, 0, 0, 51.474, 2, 0
118.614663, 243, 23.280, 0, 0, 51.474, 2, 0
118.864852, 243, 23.209, 0, 0, 51.474, 2, 0
119.115226, 243, 23.423, 0, 0, 51.474, 2, 0
119.365434, 243, 23.426, 0, 0, 51.474, 2, 0
119.615674, 243, 23.709, 0, 0, 51.474, 2, 0
119.865846, 243, 23.742, 0, 0, 51.474, 2, 0
120.116047, 243, 23.130, 0, 0, 51.474, 2, 0
120.366258, 243, 23.564, 0, 0, 51.474, 2, 0
120.616461, 243, 23.518, 0, 0, 51.474, 2, 0
120.866668, 243, 23.186, 0, 0, 51.474, 2, 0
121.116849, 243, 23.275, 0, 0, 51.474, 2, 0
121.367040, 243, 23.557, 0, 0, 51.474, 2, 0
121.617244, 243, 23.718, 0, 0, 51.474, 2, 0
121.867423, 243, 23.362, 0, 0, 32.138, 2, 0
122.117625, 243, 23.329, 0, 0, 32.138, 2, 0
122.367797, 243, 23.214, 0, 0, 32.138, 2, 0
122.617969, 244, 23.666, 0, 0, 32.138, 2, 0
122.868174, 243, 23.187, 0, 0, 32.138, 2, 0
123.118375, 243, 23.446, 0, 0, 32.138, 2, 0
123.368575, 243, 23.521, 0, 0, 32.138, 2, 0
123.618744, 243, 23.446, 0, 0, 32.138, 2, 0
123.868912, 243, 23.333, 0, 0, 32.138, 2, 0
124.119115, 243, 23.280, 0, 0, 32.138, 2, 0
124.369331, 243, 23.347, 0, 0, 32.138, 2, 0
124.619537, 243, 23.278, 0, 0, 32.138, 2, 0
124.869709, 243, 23.295, 0, 0, 32.138, 2, 0
125.119885, 243, 23.381, 0, 0, 32.138, 2, 0
125.370088, 243, 23.463, 0, 0, 32.138, 2, 0
125.620296, 243, 23.400, 0, 0, 32.138, 2, 0
125.870470, 243, 23.355, 0, 0, 32.138, 2, 0
126.120647, 243, 23.254, 0, 0, 32.138, 2, 0
126.370856, 243, 23.351, 0, 0, 32.138, 2, 0
126.621039, 243, 23.292, 0, 0, 32.138, 2, 0
126.871240, 243, 23.303, 0, 0, 32.138, 2, 0
127.121417, 243, 23.387, 0, 0, 32.138, 2, 0
127.371588, 243, 23.320, 0, 0, 32.138, 2, 0
127.621789, 243, 23.383, 0, 0, 32.138, 2, 0
127.871964, 243, 23.452, 0, 0, 32.138, 2, 0
128.122177, 243, 23.376, 0, 78454, 52.528, 2, 0
128.372349, 243, 23.382, 0, 0, 52.528, 2, 0
128.622521, 243, 23.335, 0, 0, 52.528, 2, 0
128.872723, 243, 25.433, 0, 0, 52.528, 2, 0
129.122900, 243, 21.227, 0, 0, 52.528, 2, 0
129.373099, 243, 23.249, 0, 0, 52.528, 2, 0
129.623320, 243, 23.351, 0, 0, 52.528, 2, 0
129.873513, 243, 23.391, 0, 0, 52.528, 2, 0
130.123717, 243, 23.466, 0, 0, 52.528, 2, 0
130.373918, 243, 23.410, 0, 0, 52.528, 2, 0
130.624111, 243, 23.423, 0, 0, 52.528, 2, 0
130.874282, 243, 23.375, 0, 0, 52.528, 2, 0
131.124458, 243, 23.440, 0, 0, 52.528, 2, 0
131.374659, 243, 23.467, 0, 153300, 52.528, 2, 0
131.624867, 243, 23.467, 0, 0, 52.528, 2, 0
131.875035, 243, 22.740, 0, 153017, 52.528, 2, 0
132.125225, 243, 22.740, 0, 0, 52.528, 2, 0
132.375431, 243, 23.412, 0, 0, 52.528, 2, 0
132.625634, 243, 24.123, 0, 0, 52.528, 2, 0
132.875843, 243, 24.012, 0, 0, 52.528, 2, 0
133.126022, 243, 23.818, 0, 0, 52.528, 2, 0
133.376193, 243, 24.019, 0, 0, 52.528, 2, 0
133.626402, 243, 23.471, 0, 0, 52.528, 2, 0
133.876629, 243, 23.423, 0, 0, 52.528, 2, 0
134.126832, 243, 23.543, 0, 0, 52.528, 2, 0
134.377010, 243, 23.572, 0, 0, 52.528, 2, 0
134.627216, 243, 23.062, 0, 0, 66.401, 2, 0
134.877440, 243, 23.470, 0, 0, 66.401, 2, 0
135.127637, 243, 23.438, 0, 0, 66.401, 2, 0
135.377836, 243, 23.393, 0, 0, 66.401, 2, 0
135.628038, 243, 24.231, 0, 0, 66.401, 2, 0
135.878212, 243, 23.308, 0, 0, 66.401, 2, 0
136.128409, 243, 23.232, 0, 0, 66.401, 2, 0
136.378612, 243, 23.292, 0, 0, 66.401, 2, 0
136.628784, 243, 23.453, 0, 0, 66.401, 2, 0
136.878949, 243, 25.150, 0, 0, 66.401, 2, 0
137.129123, 243, 25.334, 0, 0, 66.401, 2, 0
137.379353, 243, 23.825, 0, 0, 66.401, 2, 0
137.629554, 243, 23.481, 0, 0, 66.401, 2, 0
137.879747, 243, 23.328, 0, 0, 66.401, 2, 0
138.129937, 243, 23.333, 0, 0, 66.401, 2, 0
138.380141, 243, 33.461, 0, 0, 66.401, 2, 0
138.630334, 243, 22.653, 0, 0, 66.401, 2, 0
138.880563, 862, 11.444, 0, 0, 66.401, 2, 0
139.130778, 241, 3.216, 0, 0, 66.401, 2, 0
139.380959, 1448, 0.185, 894240, 0, 38.574, 2, 0
139.631179, 1448, 0.168, 2243160, 0, 38.574, 2, 0
139.881447, 1448, 0.283, 3687660, 0, 614.493, 2, 0
140.131678, 1361, 1.118, 4944780, 0, 614.493, 2, 1
140.381964, 1447, 0.214, 5988600, 110033, 1029.165, 2, 1
140.632220, 587, 0.208, 7152300, 0, 1029.165, 2, 1
140.882464, 1361, 1.552, 8402400, 0, 1029.165, 2, 1
141.132681, 1447, 0.200, 9515880, 51795, 1029.165, 2, 1
141.382912, 1448, 0.207, 10718460, 10790, 1029.165, 2, 1
141.633156, 1447, 0.187, 12009060, 53946, 2107.833, 2, 1
141.883403, 587, 0.270, 13253760, 58262, 2107.833, 2, 1
142.133636, 1439, 0.346, 14562720, 0, 2107.833, 2, 1
142.383876, 587, 0.488, 15831720, 53947, 2834.363, 2, 1
142.634111, 1361, 1.281, 17025660, 60422, 3186.999, 2, 1
142.884351, 587, 0.293, 18277920, 51790, 3186.999, 2, 1
143.134591, 1448, 0.173, 19494540, 0, 3186.999, 2, 1
143.384829, 1447, 0.200, 20697120, 51789, 3890.809, 2, 1
143.635064, 587, 0.225, 21920220, 51791, 3890.809, 2, 1
143.885303, 1448, 0.300, 23156280, 51790, 3890.809, 2, 1
144.135548, 1447, 0.206, 24485760, 49630, 4747.870, 2, 1
144.385772, 1448, 0.172, 25757460, 0, 4747.870, 2, 1
144.636016, 587, 0.270, 26950860, 0, 4747.870, 2, 1
144.886246, 1361, 1.048, 28224720, 51792, 4747.870, 2, 1
145.136484, 1439, 0.350, 29491560, 15104, 5654.881, 2, 1
145.386740, 1448, 0.228, 30738420, 0, 5654.881, 2, 1
145.636985, 998, 0.259, 31967460, 0, 5654.881, 2, 1
145.887226, 1448, 0.215, 33090660, 0, 5654.881, 2, 1
146.137462, 587, 0.254, 34165800, 51791, 5654.881, 2, 1
146.387698, 587, 0.267, 35322480, 0, 5654.881, 2, 1
146.637931, 587, 0.264, 36387900, 0, 5654.881, 2, 1
146.888167, 587, 0.196, 37435500, 0, 5654.881, 2, 1
147.138406, 587, 0.284, 38707740, 51790, 5654.881, 2, 1
147.388644, 587, 0.351, 40030740, 0, 5654.881, 2, 1
147.638887, 1448, 0.187, 41350500, 0, 5654.881, 2, 1
147.889162, 1447, 0.195, 42559020, 58254, 8246.552, 2, 1
148.139411, 1448, 0.177, 43603920, 701309, 8246.552, 0, 2
148.389643, 1448, 0.207, 44864820, 179112, 9026.660, 0, 2
148.639886, 862, 13.276, 45240660, 207157, 9295.696, 0, 2
148.890123, 55, 18.731, 45155880, 358220, 9516.432, 0, 2
149.140354, 1448, 0.441, 45895140, 256801, 9803.229, 0, 2
149.390630, 1448, 0.204, 46974600, 293432, 9935.553, 0, 2
149.640914, 1448, 0.181, 48173400, 284798, 10300.147, 0, 2
149.891147, 1448, 0.270, 49530420, 429438, 10509.297, 0, 2
150.141382, 1447, 0.184, 50664960, 166163, 10740.291, 0, 2
150.391624, 1361, 1.119, 51918300, 2157, 10902.944, 0, 2
150.641886, 1447, 0.197, 52986960, 228720, 11233.467, 0, 2
150.892143, 1447, 0.196, 54076140, 49627, 11360.008, 0, 2
151.142384, 1448, 0.230, 55219320, 217950, 11702.767, 3, 2
151.392625, 1448, 0.204, 56587140, 47473, 11837.575, 3, 2
151.642871, 587, 0.214, 57835080, 243838, 12201.189, 3, 2
151.893108, 587, 0.259, 59107860, 125161, 12417.936, 3, 2
152.143363, 1447, 0.184, 60185160, 79837, 12584.296, 3, 2
152.393614, 254, 1.258, 60792120, 1419860, 12904.053, 3, 2
152.643860, 1447, 0.345, 60799140, 2695198, 13043.578, 3, 2
152.894057, 1361, 1.582, 60645780, 3673454, 13136.992, 0, 2
153.144294, 1448, 0.487, 60706260, 3413083, 13230.401, 0, 2
153.394595, 1448, 0.227, 60839640, 4420988, 13263.948, 0, 2
153.644830, 1447, 0.212, 61155540, 3474740, 13353.375, 0, 2
153.895072, 587, 0.554, 61145280, 4527625, 13371.198, 0, 2
154.145313, 1448, 1.002, 61024320, 5044687, 13399.802, 0, 2
154.395553, 587, 0.464, 61010280, 2766991, 13451.336, 0, 2
154.645836, 1447, 0.201, 61160400, 4613473, 13490.564, 0, 2
154.896075, 1448, 0.197, 61442820, 3652368, 13530.444, 0, 2
155.146308, 1447, 0.213, 61425540, 4817778, 13584.222, 0, 2
155.396548, 1361, 1.145, 61787880, 1786798, 13698.073, 0, 2
155.646806, 1361, 1.145, 60936840, 2934960, 13790.416, 0, 2
155.897055, 1361, 1.145, 60195420, 3075293, 13911.732, 0, 2
156.147305, 1361, 1.145, 59114880, 4211057, 13964.972, 0, 2
156.397559, 1361, 1.145, 58124520, 4165809, 13990.217, 0, 2
156.647805, 1361, 1.145, 57119580, 4202990, 14053.626, 0, 2
156.898055, 1361, 1.145, 56155140, 2500226, 14080.714, 0, 2
157.148299, 1361, 1.145, 55425600, 3781543, 14207.672, 0, 2
157.398565, 1361, 1.145, 54419040, 4262572, 14250.467, 0, 2
157.648810, 1361, 1.145, 53586360, 3555632, 14299.506, 0, 2
157.899049, 1448, 0.233, 53233740, 4414079, 14417.133, 0, 2
158.149322, 1448, 1.155, 53469180, 3939927, 14459.276, 0, 2
158.399570, 587, 0.259, 53632800, 4093365, 14507.256, 0, 2
158.649856, 587, 0.307, 53468100, 3903177, 14577.996, 0, 2
158.900222, 1447, 0.287, 53393040, 3886035, 14632.073, 0, 2
159.150469, 1447, 0.377, 53501580, 3728090, 14664.352, 0, 2
159.400911, 1439, 0.324, 53592840, 3754747, 14709.867, 0, 2
159.651130, 1448, 0.183, 54098820, 3483977, 14792.887, 0, 2
159.901366, 587, 0.259, 54423900, 2597004, 14848.626, 0, 2
160.151611, 587, 0.258, 54739800, 3068875, 14998.091, 0, 2
160.401852, 587, 0.253, 55123200, 4403903, 15118.346, 0, 2
160.652094, 1361, 1.297, 55331100, 3888463, 15196.188, 0, 2
160.902332, 1293, 0.460, 55666440, 4157163, 15249.081, 0, 2
161.152568, 1448, 0.175, 55736100, 4934346, 15254.678, 0, 2
161.402824, 1448, 0.202, 55846260, 4498172, 15256.854, 0, 2
161.653061, 1448, 0.241, 55907820, 4105882, 15290.986, 0, 2
161.903302, 1361, 1.049, 55969920, 3431397, 15309.640, 0, 2
162.153550, 998, 0.218, 56098980, 3758936, 15343.698, 0, 2
162.403830, 1439, 0.484, 55984500, 4240314, 15346.622, 0, 2
162.654089, 587, 0.417, 56055780, 4371797, 15404.407, 0, 2
162.904327, 587, 0.445, 56143260, 3559617, 15455.409, 0, 2
163.154571, 1448, 0.210, 56442420, 3036385, 15548.808, 0, 2
163.404827, 1361, 1.209, 56522880, 4073134, 15610.263, 0, 2
163.655074, 1439, 0.386, 56563380, 4125787, 15663.571, 0, 2
163.905321, 1448, 0.204, 57127680, 277741, 15738.530, 0, 2
164.155578, 998, 0.214, 57721680, 1267004, 15903.325, 0, 2
164.405816, 1447, 0.256, 58606740, 1853992, 16086.109, 0, 2
164.656053, 587, 0.276, 59455620, 1412527, 16258.039, 0, 2
164.906291, 587, 0.266, 60354180, 1306982, 16446.342, 0, 2
165.156524, 587, 0.238, 61410960, 1031585, 16648.998, 0, 2
165.406766, 587, 0.252, 62594640, 742318, 16915.318, 0, 2
165.657010, 1448, 0.403, 63361980, 2219668, 16571.281, 0, 2
165.907250, 1448, 0.649, 64764360, 911874, 16793.854, 0, 2
166.157489, 1448, 0.253, 66123540, 0, 16909.084, 0, 2
166.407741, 587, 0.586, 67236480, 2094963, 17300.463, 0, 2
166.657977, 587, 0.264, 68493060, 6105, 17514.691, 0, 2
166.908221, 1448, 0.185, 69321960, 2429105, 17682.535, 0, 2
167.158469, 165, 3.738, 69980220, 2652977, 17894.602, 0, 2
167.408711, 54, 16.056, 69741000, 2445713, 18107.439, 0, 2
167.658965, 587, 0.452, 69385140, 3363206, 18163.465, 0, 2
167.909199, 1448, 0.179, 69344100, 4418643, 18238.443, 0, 2
168.159458, 1448, 0.237, 69382980, 4316349, 18307.652, 0, 2
168.409911, 1448, 0.193, 69538500, 4923369, 18348.492, 0, 2
168.660177, 1439, 0.298, 70309620, 1353117, 18463.355, 0, 2
168.910424, 1439, 0.299, 70475400, 3402892, 18536.256, 0, 2
169.160705, 587, 0.325, 70480800, 3863393, 18616.645, 0, 2
169.410942, 1448, 0.172, 70713540, 4131724, 18646.492, 0, 2
169.661177, 1448, 2.840, 71074260, 4434733, 18716.645, 0, 2
169.911415, 1448, 0.189, 71705520, 45243, 18799.705, 0, 2
170.161653, 1448, 0.242, 72308700, 4367343, 18988.213, 0, 2
170.411905, 1447, 0.176, 72783360, 2751955, 19119.061, 0, 2
170.662181, 587, 0.419, 73085220, 3444116, 19250.473, 0, 2
170.912422, 587, 0.287, 73751040, 427927, 19341.369, 0, 2
171.162658, 1447, 0.193, 73907100, 3741444, 19468.699, 0, 2
171.412897, 1448, 0.283, 74034540, 3818109, 19515.135, 0, 2
171.663157, 250, 0.456, 74668500, 3116256, 19601.527, 0, 2
171.913396, 587, 0.315, 74622600, 4364917, 19582.879, 0, 2
172.163642, 587, 0.251, 74734380, 4246463, 19470.348, 0, 2
172.413883, 587, 0.514, 74811060, 4254415, 19435.555, 0, 2
172.664117, 587, 0.563, 75317040, 4240193, 19464.967, 0, 2
172.914359, 1448, 0.229, 75661560, 2996152, 19576.859, 0, 2
173.164603, 1439, 0.363, 75536820, 4570846, 19594.539, 0, 2
173.414889, 1448, 0.288, 75537360, 3392771, 19562.502, 0, 2
173.665132, 587, 0.367, 75476340, 4496125, 19536.160, 0, 2
173.915386, 587, 0.252, 75335400, 3641755, 19495.152, 0, 2
174.165637, 1448, 0.322, 75237120, 4265995, 19508.732, 0, 2
174.415877, 1447, 0.198, 75804120, 3535144, 19678.576, 0, 2
174.666112, 1448, 0.233, 75930480, 4332274, 19702.580, 0, 2
174.916349, 1447, 0.226, 76111920, 3834219, 19727.400, 0, 2
175.166660, 1447, 0.233, 76217760, 5143042, 17301.293, 0, 2
175.416892, 587, 0.254, 76812840, 2118618, 17387.234, 0, 2
175.667125, 587, 0.278, 77100660, 3277623, 17443.844, 0, 2
175.917362, 1448, 0.226, 77339880, 1953948, 17505.855, 0, 2
176.167768, 1448, 0.251, 77912280, 3294305, 17505.641, 0, 2
176.418004, 1448, 0.189, 78086160, 3872535, 17481.045, 0, 2
176.668235, 587, 0.469, 78261660, 4299811, 17492.252, 0, 2
176.918470, 587, 0.321, 78418800, 4038600, 17525.805, 0, 2
177.168673, 1361, 1.027, 78701220, 2443826, 17587.674, 0, 2
177.418938, 1447, 0.393, 78683940, 4172657, 17655.303, 0, 2
177.669323, 163, 3.691, 78721200, 3790381, 17678.381, 0, 2
177.919569, 54, 19.362, 77846400, 3205121, 17731.467, 0, 2
178.169815, 1448, 0.260, 77368500, 4291715, 17786.305, 0, 2
178.420046, 1448, 0.290, 77632020, 2466661, 17790.732, 0, 2
178.670289, 1448, 0.306, 77760000, 3240975, 17873.762, 0, 2
178.920576, 587, 0.268, 77895000, 2781012, 17905.574, 0, 2
179.170826, 1447, 0.182, 78103980, 2794912, 18030.779, 0, 2
179.421088, 1448, 0.176, 77925780, 4413389, 18058.436, 0, 2
179.671369, 587, 0.635, 78227640, 932336, 18112.525, 0, 2
179.921603, 1448, 0.276, 78519240, 2517355, 18214.105, 0, 2
180.171844, 1448, 0.275, 78815160, 3121622, 18257.629, 0, 2
180.422089, 587, 0.222, 79438320, 2658155, 18349.672, 0, 2
180.672329, 1439, 0.330, 79903800, 3539668, 18423.723, 0, 2
180.922566, 1448, 0.215, 80133840, 3667463, 18422.143, 0, 2
181.172816, 587, 0.241, 80035560, 4666825, 18436.592, 0, 2
181.423050, 1448, 0.184, 80253180, 3089905, 18480.340, 0, 2
181.673294, 1448, 0.197, 80652780, 4364691, 18530.707, 0, 2
181.923712, 1361, 1.050, 80769420, 2233458, 18521.787, 0, 2
182.173980, 1448, 0.281, 81256500, 2674344, 18621.363, 0, 2
182.424212, 1447, 0.184, 81652320, 5095495, 18754.617, 0, 2
182.674405, 1361, 0.465, 82118880, 3579447, 18811.736, 0, 2
182.924647, 1447, 0.187, 82199340, 4154473, 18843.473, 0, 2
183.174888, 1361, 1.235, 82341360, 5018587, 18876.871, 0, 2
183.425134, 1447, 0.173, 82797120, 3105488, 18942.754, 0, 2
183.675455, 1448, 0.469, 82870020, 4150909, 18958.391, 0, 2
183.925693, 998, 0.272, 82706940, 5349386, 19009.248, 0, 2
184.176203, 1448, 0.219, 82744740, 4085724, 19085.363, 0, 2
184.426464, 1448, 0.270, 83163780, 4315403, 19144.305, 0, 2
184.676724, 1448, 0.238, 83341980, 4016505, 19177.990, 0, 2
184.926964, 1448, 0.402, 83813400, 3343396, 19255.172, 0, 2
185.177203, 1448, 0.329, 83865780, 3660267, 19327.688, 0, 2
185.427458, 1447, 0.210, 84393360, 1408083, 19397.195, 0, 2
185.677699, 587, 0.243, 84464100, 4049084, 19488.547, 0, 2
185.927954, 1448, 0.177, 84547260, 4149210, 19562.600, 0, 2
186.178196, 1361, 1.397, 84501360, 4375776, 19610.818, 0, 2
186.428439, 587, 0.265, 84501360, 3778304, 19658.297, 0, 2
186.678678, 1439, 0.382, 84392820, 5144699, 19711.328, 0, 2
186.929159, 587, 0.233, 84513780, 3803306, 19290.287, 0, 2
187.179570, 587, 0.297, 84506220, 3381710, 19336.045, 0, 2
187.429836, 587, 0.230, 84664440, 4429268, 19382.186, 0, 2
187.680084, 998, 0.332, 84958740, 2258857, 19452.109, 0, 2
187.930375, 1447, 0.189, 85164480, 4120055, 19538.738, 0, 2
188.180664, 1447, 0.321, 85206600, 2501583, 19639.473, 0, 2
188.430908, 242, 13.462, 84567780, 3938371, 19692.188, 0, 2
188.681149, 243, 22.978, 83702700, 4534447, 19755.594, 0, 2
188.931395, 243, 23.483, 83075760, 1865358, 19804.391, 0, 2
189.181652, 243, 23.577, 82439640, 2560691, 19867.014, 0, 2
189.431899, 243, 23.283, 81503820, 3654653, 19970.162, 0, 2
189.682153, 243, 23.143, 80689500, 2717340, 20021.129, 0, 2
189.932417, 243, 23.205, 79730460, 4988089, 20091.131, 0, 2
190.182662, 243, 23.437, 79127820, 3385939, 20196.066, 0, 2
190.432907, 243, 23.347, 78303780, 3290886, 20270.227, 0, 2
190.683152, 243, 23.275, 77579100, 2090181, 20351.383, 0, 2
190.933393, 243, 23.450, 76657860, 4508793, 20401.949, 0, 2
191.183724, 243, 23.379, 75830580, 2946626, 20444.520, 0, 2
191.433974, 243, 23.178, 74991960, 2565218, 20516.471, 0, 2
191.684225, 243, 23.398, 74137140, 1761779, 20605.430, 0, 2
191.934469, 243, 23.261, 73462140, 4546115, 20672.430, 0, 2
192.184710, 243, 23.453, 72594360, 3120766, 20740.236, 0, 2
192.434956, 243, 23.346, 71741700, 2633063, 20864.111, 0, 2
192.685202, 243, 23.248, 71052660, 3175544, 20954.172, 0, 2
192.935449, 243, 23.315, 70164900, 4446562, 21012.812, 0, 2
193.185747, 42, 228.707, 69501240, 3163448, 21101.941, 0, 2
193.436002, 243, 23.262, 68703660, 2312205, 21158.068, 0, 2
193.686260, 243, 23.483, 67792680, 3689782, 21222.654, 0, 2
193.936505, 243, 23.411, 66869820, 4266801, 21294.283, 0, 2
194.186747, 243, 23.300, 66055500, 3680845, 21365.219, 0, 2
194.436988, 243, 23.223, 65135880, 3693940, 21392.934, 0, 2
194.687229, 243, 23.765, 64418760, 4099009, 21445.266, 0, 2
194.937481, 243, 23.138, 63436500, 2807675, 21456.297, 0, 2
195.187742, 243, 23.270, 62464500, 4472521, 21532.277, 0, 2
195.437984, 243, 23.108, 62061660, 2257001, 21542.521, 0, 2
195.688222, 243, 23.257, 61043220, 4178100, 21595.697, 0, 2
195.938467, 243, 23.273, 60247260, 2867760, 21641.795, 0, 2
196.188737, 243, 25.661, 59780160, 3050606, 21730.744, 0, 2
196.438994, 243, 24.162, 58993380, 4292652, 21795.355, 0, 2
196.689242, 243, 23.701, 58030020, 3324733, 21886.027, 0, 2
196.939494, 243, 23.616, 57088260, 5119659, 21935.158, 0, 2
197.189762, 243, 23.745, 56094660, 4669242, 22014.869, 0, 2
197.440029, 243, 30.035, 55188000, 3495947, 22098.971, 0, 2
197.690280, 243, 17.442, 54359100, 3075990, 22174.977, 0, 2
197.940579, 243, 23.409, 53375760, 4460761, 22243.238, 0, 2
198.190824, 243, 24.011, 52552800, 3128136, 22325.945, 0, 2
198.441070, 243, 23.685, 51663420, 5099150, 22394.688, 0, 2
198.691321, 243, 23.278, 51008400, 4065450, 22519.533, 0, 2
198.941575, 244, 23.610, 50250240, 2200400, 22621.166, 0, 2
199.191822, 243, 23.421, 49587660, 3390917, 22730.674, 0, 2
199.442104, 243, 23.466, 48711240, 3664121, 22807.713, 0, 2
199.692352, 243, 23.439, 47782440, 4379250, 22857.336, 0, 2
199.942603, 244, 25.189, 47008620, 3887641, 22965.352, 0, 2
200.192858, 243, 23.005, 46398960, 2566919, 23051.322, 0, 2
200.443119, 244, 23.329, 45942660, 1301080, 23117.217, 0, 2
200.693380, 243, 23.224, 45451260, 3058689, 23173.801, 0, 2
200.943639, 243, 23.411, 44645580, 3758717, 22831.400, 0, 2
201.193893, 243, 23.640, 43970580, 2429373, 22920.227, 0, 2
201.444147, 243, 23.469, 43279380, 3535296, 23012.609, 0, 2
201.694402, 243, 24.039, 42702660, 1475307, 23135.117, 0, 2
201.944655, 243, 22.495, 41652900, 4902991, 23157.197, 0, 2
202.194913, 243, 23.430, 40653900, 4465672, 23162.395, 0, 2
202.445168, 243, 23.379, 39586860, 4986633, 23086.812, 0, 2
202.695435, 243, 23.743, 38518200, 4784884, 23074.316, 0, 2
202.945697, 243, 23.220, 37446300, 3810897, 23073.039, 0, 2
203.195956, 243, 23.833, 36639540, 2022031, 23121.184, 0, 2
203.446208, 243, 23.467, 35680500, 3145346, 23202.838, 0, 2
203.696458, 243, 25.463, 34579440, 4363191, 23236.088, 0, 2
203.946716, 243, 22.258, 33467040, 4508382, 23278.826, 0, 2
204.196975, 243, 23.996, 32456160, 3552100, 23302.627, 0, 2
204.447227, 243, 23.776, 31711500, 2193302, 23371.428, 0, 2
204.697476, 243, 23.575, 30831840, 3079722, 23397.213, 0, 2
204.947776, 243, 25.354, 30149280, 2981158, 23499.227, 0, 2
205.198030, 243, 23.814, 29507760, 2558756, 23622.574, 0, 2
205.448287, 243, 23.884, 29217780, 3040705, 23851.828, 0, 2
205.698584, 243, 23.855, 28390500, 3988183, 23933.543, 0, 2
205.948838, 243, 24.211, 27411480, 4468129, 23936.648, 0, 2
206.199084, 243, 23.885, 26687340, 3668417, 24047.416, 0, 2
206.449351, 243, 23.804, 25860060, 3680014, 24103.078, 0, 2
206.699602, 243, 23.877, 24808140, 3854415, 24148.432, 0, 2
206.949847, 243, 24.084, 23727600, 4652830, 24179.949, 0, 2
207.200091, 243, 24.377, 22991580, 2890406, 24239.418, 0, 2
207.450338, 243, 24.123, 22519620, 1759936, 24385.352, 0, 2
207.700609, 243, 23.943, 22083300, 776745, 24526.207, 0, 2
207.950847, 243, 23.995, 21515220, 1970642, 24694.057, 0, 2
208.201086, 243, 23.622, 20938500, 2870782, 24849.012, 0, 2
208.451341, 243, 23.508, 19947600, 4457607, 24890.559, 0, 2
208.701591, 244, 23.665, 18865440, 4624451, 24879.963, 0, 2
208.951833, 243, 23.842, 17777340, 4477138, 24868.115, 0, 2
209.202084, 243, 23.366, 16636320, 4672505, 24898.076, 0, 2
209.452331, 243, 23.363, 15712380, 4772940, 24974.898, 0, 2
209.702577, 243, 23.640, 14615640, 4311756, 24999.670, 0, 2
209.952821, 243, 23.188, 13572900, 3821135, 25065.066, 0, 2
210.203068, 243, 23.188, 12566340, 4440715, 25121.184, 0, 2
210.453307, 243, 22.128, 11989620, 2862436, 25198.756, 0, 2
210.703573, 243, 23.298, 11596500, 0, 25222.188, 0, 2
210.953819, 243, 23.161, 11432340, 175064, 25524.633, 0, 2
211.204047, 243, 23.161, 11043000, 1188897, 25724.871, 0, 2
211.454284, 243, 23.273, 10757340, 0, 25745.049, 0, 2
211.704494, 243, 23.303, 10434420, 21886, 26061.639, 0, 2
211.954715, 243, 23.302, 10113660, 14591, 26193.742, 0, 2
212.204940, 243, 23.300, 9863100, 7295, 26418.477, 0, 2
212.455158, 243, 23.283, 9556920, 14590, 26574.564, 0, 2
212.705370, 244, 23.316, 9381420, 0, 26672.846, 0, 2
212.955609, 243, 23.317, 9163800, 0, 26946.561, 0, 2
213.205823, 243, 23.348, 9153540, 0, 27054.324, 0, 2
213.456056, 243, 23.251, 8954820, 0, 27301.656, 0, 2
